repo_name,repo_url,fixed_commit,buggy_commit,changed_file,ast_diff,commit_msg
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/compile/LiftToKSequence.java,14, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, core/src/test/java/org/apache/spark/shuffle/sort/UnsafeShuffleWriterSuite.java,14, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/main/java/org/apache/spark/network/client/TransportResponseHandler.java,15, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/RetryingBlockFetcherSuite.java,15, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
runelite, https://github.com/Hydrox6/runelite.git, 36fdb620fc3a0a6d2ccc98c1cdb39978ef2d8192, 285926924b8d29f7116a4bcf69b503618470d4a3, runelite-client/src/main/java/net/runelite/client/plugins/groundmarkers/GroundMarkerPlugin.java,15, ground markers: Fix startup and shutdown bug\n\nWhen logging in to the game with the plugin disabled enabling it will\nnot cause points to be filled as the game state trigger will not be\nreached. This commit properly loads points on plugin startup and clears\nthem on shutdown.
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, mllib/src/test/java/org/apache/spark/mllib/regression/JavaRidgeRegressionSuite.java,16, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/codegen/UnsafeRowWriter.java,16, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/main/java/org/apache/spark/sql/execution/UnsafeKVExternalSorter.java,16, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
js-graphql-intellij-plugin, https://github.com/jimkyndemeyer/js-graphql-intellij-plugin.git, 9339433f816f4b99ad799a24b1fe29ed1f62a0bd, 1c694c9a101fe0d2bbfd24b9b2fcc581b3f4e9a5, src/main/com/intellij/lang/jsgraphql/ide/editor/GraphQLIntrospectionHelper.java,16, Ensured scalar SDL printing includes all scalars fixed enum and union definition builders was using getters to add to new lists that were ignored #164
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/util/NettyMemoryMetricsSuite.java,18, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS2423.java,18, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
Alexandria, https://github.com/cmput301w19t02/Alexandria.git, d0e6172642ed578535518e4928b7f1157a59648b, 144866f8421c681ec3f1a8a75a357eb6a010eed1, app/src/main/java/ca/ualberta/CMPUT3012019T02/alexandria/model/message/ImageMessage.java,19, fixed some typos and added ImageMessage functionality
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/main/java/org/apache/spark/network/server/OneForOneStreamManager.java,20, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/TransportClientFactorySuite.java,22, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
TSP_SE1, https://github.com/Supporterino/TSP_SE1.git, 51cb7ae5dcafaeb5fc8386466bb3d14d67371d2e, 90dfd6ca8608bdc85024219cbcab6c37fb67c4e9, src/main/reporting/DatabaseInterface/DbConnector.java,22, Adding db connection error message and some exception handling
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/unparser/KPrint.java,23, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/ChunkFetchIntegrationSuite.java,23, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/RpcIntegrationSuite.java,23, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kore/src/main/java/org/kframework/builtin/KLabels.java,24, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/StreamSuite.java,24, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/codegen/UnsafeArrayWriter.java,24, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
rscplus, https://github.com/OrN/rscplus.git, 89185daf95d0ee080a7e780f0f40a3184b80c4c8, 7bd6d47b9787edf88a0591d78ba8bd58955bd262, src/Game/Renderer.java,24, A few bug fixes #160\n\n* add setting to not remind you every time you load a replay/log in how to open the settings menu\r\n\r\n* fix XP bar for case where player is lvl 99\r\n\r\nXP bar turns yellow when at 99 now and we no longer say XP to level or Actions to level or overflow the bar after virtual level 100 is reached.\r\n\r\n* fix #144 fps overlap pos
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/AbstractDigitalOwDevice.java,24, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/BlockTransferMessage.java,25, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
maven-resolver, https://github.com/slachiewicz/maven-resolver.git, b2eeafe26d5901abbdf341d2d8c6d68f08c5a99b, 2e57238c88085ad0d685b3672e61caad99711fa0, maven-resolver-impl/src/main/java/org/eclipse/aether/internal/impl/DefaultArtifactResolver.java,25, MRESOLVER-64 restore setLoggerFactory... APIs\n\ndone only for DefaultArtifactResolver and DefaultRepositorySystem since\nthey broke IntelliJ IDEA integration\n\nbut there are more classes that should be changed to restore fully this\nAPI in the full code
maven-resolver, https://github.com/slachiewicz/maven-resolver.git, b2eeafe26d5901abbdf341d2d8c6d68f08c5a99b, 2e57238c88085ad0d685b3672e61caad99711fa0, maven-resolver-impl/src/main/java/org/eclipse/aether/internal/impl/DefaultRepositorySystem.java,25, MRESOLVER-64 restore setLoggerFactory... APIs\n\ndone only for DefaultArtifactResolver and DefaultRepositorySystem since\nthey broke IntelliJ IDEA integration\n\nbut there are more classes that should be changed to restore fully this\nAPI in the full code
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/kvstore/src/main/java/org/apache/spark/util/kvstore/KVStoreView.java,27, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, examples/src/main/java/org/apache/spark/examples/mllib/JavaRankingMetricsExample.java,27, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
adrezo, https://github.com/YannPostec/adrezo.git, 0f6f72fb027a289be4bf1bd883b44c47f33240aa, 5fa5b6980a817369c26162e836d10798fe6de1b5, sources/ypodev/adrezo/servlets/SQLQueryServlet.java,27, Final fixes for version 2.0
RedConstruction, https://github.com/wanghao15536870732/RedConstruction.git, b46a40b3bf5278faa3db066ca10edd51f0e0cf02, 58a76022e4caf65aacbf750ef3ebea970c5e569e, app/src/main/java/com/example/zhongahiyi/redconstruction/view/activity/FriendCircleActivity.java,28, :bug: delete some useless files.
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/kvstore/src/main/java/org/apache/spark/util/kvstore/KVStore.java,29, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalShuffleSecuritySuite.java,29, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/kvstore/src/main/java/org/apache/spark/util/kvstore/LevelDBIterator.java,30, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-yarn/src/main/java/org/apache/spark/network/yarn/YarnShuffleService.java,30, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
semanticvectors, https://github.com/semanticvectors/semanticvectors.git, 3a4c88977fd517b99f667fc1d9a31b87914fc5da, ae862d317e9900de7c21cb746b114d2feea8609f, src/main/java/pitt/search/semanticvectors/vectors/BinaryVector.java,30, Corrected an error that crept in when attempting to speed up\nnormalization - the error resulted in 50/50 splits being set to 1 with\n100% rather than 50% probability....
signalfx-java, https://github.com/signalfx/signalfx-java.git, 77ce4cf8684038b5976f364d4409e8abe307b811, 99865c6d9c32bfa5fb88c40ba60e2876ac95a9c2, signalfx-java/src/main/java/com/signalfx/signalflow/Computation.java,31, Deserialize program errors correctly
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/sasl/SparkSaslSuite.java,31, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/test/java/test/org/apache/spark/sql/sources/v2/JavaPartitionAwareDataSource.java,33, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS1923.java,33, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, examples/src/main/java/org/apache/spark/examples/sql/JavaSQLDataSourceExample.java,34, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/kvstore/src/main/java/org/apache/spark/util/kvstore/KVTypeInfo.java,35, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, core/src/test/java/org/apache/spark/util/collection/unsafe/sort/UnsafeExternalSorterSuite.java,35, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/main/java/org/apache/spark/sql/sources/v2/writer/WriteBuilder.java,35, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, core/src/main/java/org/apache/spark/util/collection/unsafe/sort/UnsafeExternalSorter.java,36, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/main/java/org/apache/spark/sql/execution/datasources/orc/OrcColumnarBatchReader.java,36, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/test/java/org/apache/spark/network/RequestTimeoutIntegrationSuite.java,41, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS18x20.java,41, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
P1, https://github.com/CodingWarriorsGVL/P1.git, a6f9bdc82c8af7755a7fedc8643a34e56e0b14bd, f747d2efe47added45be79707536eecac6ce60ba, DUNG/src/characters/Player.java,44, Fixed display errors
